,Unnamed: 0,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,predictions,negative_phrases
142,490,1.0,Had errors and only worked for a bit,Battery was not in great shape and was degraded...<br />Brought a new phone through apple,"[{'small_image_url': 'https://m.media-amazon.com/images/I/514b3IvFFGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/514b3IvFFGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/514b3IvFFGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B078P38R8L,B078P38R8L,AGYEO3QCNTMKQIIKLONKMKLBVZBQ,1661622151256,1,True,0,"['Battery was not in great shape', 'was degraded']"
143,492,2.0,Did not receive what was listed for the item description,The description was for a gold iPhone 12 Pro and that there would be no visible cosmetic damage that could be seen with in arms length and that it would arrive clean. The phone was filthy and the protective plastic on the screen was dirty and there was hair and dirty stuck under the applied screen shipping plastic and there are multiple deep scratches on the screen that are definitely visible from arms length and the cameras on the back of the phone were also filthy and had hair and fingerprints all over it. I just received it and have not turned it on yet but will update if there are any issues with it running or charging,[],B09JFC967X,B09JFC967X,AE4ZEMKFFGYAHRLK6PVNS52HGLDA,1671846983348,2,True,0,"['The phone was filthy', 'the protective plastic on the screen was dirty', 'there was hair and dirty stuck under the applied screen shipping plastic', 'there are multiple deep scratches on the screen', 'the cameras on the back of the phone were also filthy', 'had hair and fingerprints all over it']"
144,496,1.0,STOLEN PHONE,The phone was reported stolen December 2019. Cost me more money as it locked up my SIM card from my other phone with my carrier when trying to switch over. I hope they will fix this problem.,[],B07759SBP7,B07759SBP7,AEPMEIHOILEQ6DMJGU7Y4WQVSL7Q,1638756408785,1,True,0,"['Cost me more money', 'locked up my SIM card', 'this problem']"
145,500,3.0,Never by amazon renewed,"I would not buy from these sellers and I will most likely never buy from amazon again. Because when I received this phone it had above 80% battery health but experienced shutdowns from it being a bad battery, also the screws that hold the vibrator motor were loose so it made an awful sound when pressing it when it would ring, due to them not putting the back together properly. Even though this is a amazon renewed device neither amazon nor the seller would step up  for putting out a defective product. The 3 month warranty means nothing other than a refund. Even though it’s says you can get a replacement, you actually don’t. After three of frustration I just took it to a repair shop and got it fixed for 20$.",[],B07759SBP7,B07759SBP7,AEXKEW2YB5R3637HUGBRD334JBXA,1587138498982,0,True,0,"['would not buy', 'never buy', 'bad battery', 'experienced shutdowns', 'awful sound', 'not putting the back together properly', 'defective product', 'means nothing', 'three of frustration']"
146,503,2.0,Wrong carrier,"The phone itself is fine but it is locked to At&t, it literally says in the product description that its for sprint but i got sent an AT&T one. Pretty dumb but at least I can return it.",[],B07B9LFNM9,B07B9LFNM9,AEEPQ4Y2TFBF7IR6KWXFU27LUAKQ,1581451922034,0,True,0,"['it is locked to At&t', 'Pretty dumb']"
147,505,1.0,Bad Batteries,"Purchased because my current iPhone has charging issues and a degraded battery.<br /><br />Spent two hours transferring my data from existing phone to the replacement refurb and when I checked the battery health, was super disappointed to see it didn’t meet the standard Amazon said (at least 80%). Battery showed as degraded with a maximum capacity of 76%.<br /><br />Returned phone and ordered another, fulfilled form a different vendor, and it had the exact same issue. Battery max capacity was 76% and a replacement battery was recommended by apple","[{'small_image_url': 'https://m.media-amazon.com/images/I/71ACvX2KrWL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71ACvX2KrWL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71ACvX2KrWL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07759SBP7,B07759SBP7,AG4IAGCU7N4PVQ3UP7A7OIKGLPTA,1678497508984,0,True,0,"['charging issues', 'degraded battery', 'super disappointed', 'didn’t meet the standard', 'degraded with a maximum capacity of 76%', 'exact same issue', 'replacement battery was recommended']"
148,509,4.0,Bought for someone else.,I bought for someone else.,[],B004YRBM1Q,B004YRBM1Q,AFVQJ3EEUBR5JEXH4XDVGZWGRD3Q,1454976895000,0,True,0,[]
149,512,1.0,junk,"After about a thousand dropped calls and glitches to the phone, I eventually smashed it into the concrete and bought a new Iphone. Will never buy anothe refurbished phone again.",[],B09JFN8K6T,B09JFN8K6T,AGMFAX6DNPUCA3H4SOARYNDF3EIQ,1688180650586,1,True,0,"['a thousand dropped calls', 'glitches to the phone', 'Will never buy another refurbished phone again']"
150,516,1.0,Ok,No starting,[],B07759SBP7,B07759SBP7,AH6K34QN3OSB3ZDMSGBVANO35SMQ,1574902974947,0,True,0,['No starting']
151,518,1.0,Neither correct model or unlocked,This item did not come fully unlocked nor was it the model that was stated in description. Extremely dissatisfied.,[],B07234GKN5,B07234GKN5,AGPMUGZWC4YOWBZF2UWXBMMLNYNA,1580500668817,1,True,0,"['did not come fully unlocked', 'not the model that was stated', 'Extremely dissatisfied']"
152,519,5.0,A+A+A+,A+A+A+,[],B07759SBP7,B07759SBP7,AEPU6ZBIHRKE2Y2ZRAHLAKC6SYDQ,1580513146037,0,True,0,[]
153,534,1.0,Phone never worked,"Phone doesn’t work. Took it to Verizon bought a new Sim chip for $32 activated the phone, phone still doesn’t work. Took the phone to Apple they ran a diagnostic test, phone is out of warranty and doesn’t work...Not happy, traded that one in for a brand new one they gave me $350 I paid 444",[],B07B9LFNM9,B07B9LFNM9,AGC5XIM4RAMC4JUIZ4LRR3Y6JWGQ,1564178386436,3,True,0,"['Phone doesn’t work', 'phone still doesn’t work', 'phone is out of warranty and doesn’t work', 'Not happy']"
154,536,1.0,Piece of crap phone,"I purchased this phone for my husband. It has never Worked correctly. It freezes up, it will randomly dial somebody, call someone or text somebody. Sometimes he cannot even answer it when he pushes the answer button it won’t slide open. It’s very frustrating to himself and to me when I’m trying to get a hold of him and I can’t because he can’t answer his phone. Money down the drain.",[],B00NQGOZCY,B00NQGOZCY,AFA2UTUEL3GSPCVFA573LVLAXEEA,1540409653659,0,True,0,"['has never Worked correctly', 'it freezes up', 'it will randomly dial somebody', 'call someone or text somebody', 'he cannot even answer it', 'it won’t slide open', 'It’s very frustrating', 'Money down the drain']"
155,537,1.0,I have only had this phone for three months and it is now garbage. The folks at the repair place said it ...,"Issues began with the screen having issues then moved on to battery charging. I had the screen replaced which solved the display issue but replacing the charging electronics did not resolve the charging issue. People working the repair think it's a motherboard issue and made comments that the phone was missing internal parts, screws, etc.<br /><br />I have only had this phone for three months and it is now garbage. The folks at the repair place said it looks like the phone was cobbled together with misc parts.",[],B00NQGOZCY,B00NQGOZCY,AEMBTJO3FBUYYWQSDE64MV7AMONA,1514005899329,4,True,0,"['Issues began with the screen having issues', 'did not resolve the charging issue', ""it's a motherboard issue"", 'the phone was missing internal parts, screws, etc.', 'it is now garbage', 'it looks like the phone was cobbled together with misc parts']"
156,540,1.0,This was the second phone i purchased from this seller ...,"This was the second phone i purchased from this seller. This second one's touch screen did not work I could not ,move past the first screen to set up my phone.<br />The first phones blue tooth did not work.",[],B00NQGOZCY,B00NQGOZCY,AED6VIVQHBZTDHOJ4JNNSDRY5MWA,1498060759419,0,True,0,"['touch screen did not work', 'could not move past the first screen', 'blue tooth did not work']"
157,541,1.0,One Star,IT WAS GLASS WAS BROKE,[],B00NQGOZCY,B00NQGOZCY,AEMB3IHRFDHX6PFSDPSXAM3VCMTA,1474654718000,0,True,0,['IT WAS GLASS WAS BROKE']
158,543,3.0,so it was basically useless. The phone came in quality condition,"The charger that came with it barely gave any juice, so it was basically useless. The phone came in quality condition, but sometimes the right side of the screen doesn’t respond at all, and I’d have to turn the screen off and on, sometimes multiple times, for it to start responding again. Everything else is fine.",[],B00NQGOZCY,B00NQGOZCY,AFSJTJ3L7SDH2FLKF4T5WOECXM6A,1519405382570,0,True,0,"['barely gave any juice', 'basically useless', 'doesn’t respond at all', 'have to turn the screen off and on', 'sometimes multiple times']"
159,544,5.0,Five Stars,Phone was brand new and unlocked.,[],B00NQGOZCY,B00NQGOZCY,AHZNB26KJ7W7J5B2ATHMTDXAJLAA,1484886947000,1,True,0,[]
160,547,1.0,a phone with no plug and no start up guide,"My refurbished iPhone 12 pro came without a plug, without a start-up guide and without a sim tool. All those things were listed as would be in the box in the description before I bought it. That might be cool if you are replacing an iPhone but not if you've never owned any kind of iPhone before. So I got a dead iPhone and a cord. I need the phone but I'm concerned now the phone may be lacking in other areas and I paid $729.00 for this. I should have gotten what was promised.",[],B09JFN8K6T,B09JFN8K6T,AGNILSIZZ56KO6FFM2KPBA7GXCBQ,1685337413902,0,True,0,"['came without a plug', 'without a start-up guide', 'without a sim tool', ""That might be cool if you are replacing an iPhone but not if you've never owned any kind of iPhone before"", 'So I got a dead iPhone and a cord', ""I'm concerned now the phone may be lacking in other areas"", 'I should have gotten what was promised']"
161,552,1.0,"not new, not apple screen, loose screws","sold as new but aftermarket screen ,poorly installed, loose screws ,home button became non-functional within 5 months , ear buds not apple- obviously bait and switch.",[],B07759SBP7,B07759SBP7,AGGF3HPB6YKEYVIHCIUCZMIAYZ6Q,1563848268799,2,False,0,"['sold as new but aftermarket screen', 'poorly installed', 'loose screws', 'home button became non-functional within 5 months', 'ear buds not apple', 'bait and switch']"
162,556,1.0,however it is a refurbished phone from a country other than the US so the camera shutter noise can not be muted and it is incredibly annoying.,"The phone came in and works well, however it is a refurbished phone from a country other than the US so the camera shutter noise can not be muted and it is incredibly annoying.",[],B072KFCKYH,B072KFCKYH,AE6MNWAHEBPCQV7YB2PQLUPZU6RA,1527807092998,0,True,0,"['it is incredibly annoying', 'can not be muted']"
163,558,2.0,I need a refund or new phone please contact me!!!,The camera is very shaky when trying to take a picture or video unless in slow motion. The data does not work though I can receive and send text messages and phone calls.,[],B07234GKN5,B07234GKN5,AGXRAITRVQW7QS7EKOVLWK3LXNIA,1572410517164,2,True,0,"['very shaky', 'does not work']"
164,559,1.0,It doesnt work!,I bought this an a month after I bought it it otally doesnt work,[],B07234GKN5,B07234GKN5,AFCVQHOKT3O54IOHSS24XEFQHXMA,1572935042786,3,True,0,['it totally doesnt work']
